richard w. davies;r. h. tipping
ting s. luk;h.  egger
shunsuke  ohtani;s.  tsurubuchi
g.  giusfredi;e.  bava
k. a. safinya;william e. cooke
dezsö  horváth;k. a. aniol
w.  kündig;eugen  holzschuh
k.  stephan;alexander  stamatovic
h. q. porter;m.  eminyan
robert e. walkup;alan l. migdall
robert d. cowan;jan  källne
c. j. david lin;tom j. gray
lars h. andersen;harold k. haugen
robert t. deck;peter g. gill
benjamin m. ocko;l. j. yu
shunsuke  ohtani;hiroyuki  tawara
hans  geissel;y.  laichter
yoshihisa  fujiwara;s. j. wilk
kingsley w. jones;patrick  richard
k.  kamada;h.  ishizuka
s. a. cruz;d. g. armour
g.  brincourt;michel  vedel
peter  thieberger;harvey e. wegner
martin  grant;rashmi c. desai
m.  bitter;f.  bely-dubau
m. d. hasinoff;k. a. aniol
a. j. masters;thomas  keyes
j.  virmont;m.  weinfeld
j.  meissburger;w.  hürlimann
c.  garban-labaune;claire ellen max
j. c. pratt;h.  tootoonchi
simon j. fraser;raymond  kapral
priti  khan;a. s. ghosh
c. c. huang;john w. goodby
david a. shirley;s.  owaki
dae m. kim;riki  kobayashi
ferdinand v. coroniti;toshiki  tajima
nobuo  oda;yasunori  yamazaki
c. a. de lange;e. elliott burnell
u.  fano;chris h. greene
e.  kahan;a. e. dangor
linda e. reichl;tomio y. petrosky
s.  uchiyama;koichi  izumo
l. ph. roesch;eugene d. commins
j.  meissburger;j. l. tain
andrzej  pȩkalski;jacek m. kowalski
michael s. feld;f. p. mattar
stuart d. brorson;daniel  dewey
gregory s. adkins;frank r. brown
w. h. breunlich;h. g. mahler
c. a. pearson;fred w. inman
abraham  kasdan;thomas m. miller
h.  arai;k.  sera
c. j. virtue;k. a. aniol
w. c. lineberger;peter a. schulz
augusto b. d'oliveira;jason c. gallas
l. a. schaller;k.  kaeser
richard t. scalettar;h. j. mahler
thomas c. halsey;david r. nelson
claude  manus;l. a. lompre
j. w. parker;hans a. schuessler
akiva  ron;b. r. tambe
d.  maor;p. h. mokler
w. m. zheng;r.  de fainchtein
padma kant shukla;karl h. spatschek
ferdinand v. coroniti;charles f. kennel
m.  kamitokusari;j.  sohma
man  mohan;padma kant shukla
k. t. cheng;walter r. johnson
sandor  trajmar;d. f. register
hirokazu  fujisaka;masayoshi  inoue
willard r. wadt;james s. cohen
ross a. mcfarlane;duncan g. steel
ludwig c. balling;mark d. havey
t. h. jeys;r. f. stebbings
a.  hashizume;t.  tonuma
s.  huldt;g. d. alton
l. a. rayburn;j. l. duggan
ph.  durand;daniel  maynau
g. a. wurden;masayuki  ono
james d. johnson;galen k. straub
giovanni  stefani;melissa  reading
blaine e. norum;steven l. carter
a. s. vodopianov;robert c. allen
d.  maor;r. h. schuch
ulf  litzén;erling  veje
merle e. riley;thomas a. green
h. k. tseng;m.  lamoureux
r. j. key;m. salim banna
timothy  mclaughlin;f. c. wen
wolfgang  domcke;michael  berman
jan r. rubbmark;william p. spencer
d.  fussen;c.  kubach
w. a. fisher;sow hsin chen
p. l. jones;j.  witt
oskar e. polansky;ioan  motoc
robert h. mcfarland;j. warren stearns
richard t. scalettar;herbert h. chen
jayanta k. bhattacharjee;jan v. sengers
tony f. heinz;y. ron shen
j. s. forster;h. e. schiøtt
a. b. watson;mahmoud a. hasan
wanda r. ferrell;w. r. garrett
marlan o. scully;william h. louisell
terutaka  goto;shuzo  hattori
d. a. cardimona;c. r. stroud
kohji  ohbayashi;hiroyasu  utiyama
mark d. havey;john j. wright
avraham  ben-mizrachi;itamar  procaccia
robert v. pyle;klaus h. berkner
hans  böckl;friedhelm  bell
j. d. cole;m. l. gaillard
steven l. carter;blaine e. norum
paul e. meijer;y. m. wong
robert c. allen;richard a. carrigan
fumio  shiraishi;tetsuhiko  takahashi
a.  rüetschi;l.  schellenberg
c.  wetzel;jürgen  bosse
preben  hvelplund;lars h. andersen
m. a. ortíz;a.  calles
k.  sera;s. m. morita
d.  maor;baruch  rosner
y.  guichard;gilles  sigaud
jacek m. kowalski;p.  clippe
p.  mandelbaum;jacques  bauche
c.  sinha;sunanda  guha
o.  walter;jochen  schirmer
paolo  tombesi;piero  tartaglia
p.  calmettes;daniel a. beysens
jayanta k. bhattacharjee;h. c. burstyn
d.  dowek;m.  barat
grzegorz  lapicki;philip d. miller
t. a. osborn;d.  bolle
michael s. feld;hyatt m. gibbs
william e. cooke;f.  gounand
helmut  rauch;u.  kischko
m. j. alguard;t. j. gay
b.  rudraswamy;k. gundu rao
r. m. méndez-moreno;m. a. ortíz
e. a. rinehart;t. j. englert
lee a. cole;john p. perdew
p. f. wainwright;g. d. fletcher
hiroyuki  tawara;norio  kobayashi
kenneth b. butterfield;winthrop w. smith
james a. slevin;m.  eminyan
george  birnbaum;savo  bratos
r. e. salomaa;paul r. berman
giovanni  stefani;alfred z. msezane
g. d. rovera;e.  bava
g. d. rovera;g.  giusfredi
richard g. brewer;axel  schenzle
jerry l. peacher;t. j. kvale
william j. childs;leonard s. goodman
b.  styczen;m.  rogge
michael r. emptage;paul  hawrylak
m.  meichle;charles  rosenblatt
thomas a. green;edward j. shipsey
taher s. sherif;peter h. handel
daniel a. beysens;p.  calmettes
lester l. deraad;j. s. schwinger
j.  rouch;charles d. boley
y. n. joshi;l. i. podobedova
l. g. benguigui;gilles  sigaud
harry l. frisch;p.  ruján
d. l. ziegler;j. h. newman
s. d. rosner;a. g. adam
masato  nishida;a.  hashizume
danielle  grimbert;yitzhak  rabin
s. sunil kumar;j. d. litster
a. n. weiszmann;w. m. schreiber
saul  meiboom;dwight w. berreman
u. e. becker;david a. shirley
denis j. evans;anthony c. ladd
david linton johnson;r. j. dehoff
j. n. leboeuf;m.  ashour-abdalla
ralph g. devoe;richard g. brewer
richard d. deslattes;w.  schwitz
vernon w. hughes;p. f. wainwright
hp.  schad;h. r. zeller
b. l. chrisman;mahmoud a. hasan
david e. miller;ralf  beckmann
c. a. de lange;jaap g. snijders
r. d. rundel;j. d. cogan
fred  lado;n. w. ashcroft
m. p. slusher;f. b. dunning
wade t. rogers;r.  camilloni
p.  camus;mireille  aymar
josé  teixeira;sow hsin chen
j. h. flack;r. c. svoboda
m.  suter;g. a. glass
j. b. suck;p. a. egelstaff
e. n. tsyganov;mahmoud a. hasan
tetsuhiko  takahashi;fumio  shiraishi
robert m. stehman;w. b. clodius
b.  barmanray;s. c. mukherjee
f.  gounand;p. l. pillet
j.  pȩkalska;andrzej  pȩkalski
e. n. tsyganov;z.  guzik
walter e. meyerhof;ch.  stoller
franz  howorka;ingrid  kuen
peter h. kes;d. j. jackson
j. n. shaumeyer;robert p. behringer
walter m. gibson;a. s. vodopianov
i. j. feng;r. h. pratt
lloyd  armstrong;william r. fielder
c. m. truesdale;david a. shirley
g.  petersen;j. s. forster
seishi  takagi;shunsuke  ohtani
lawrence b. mendelsohn;h. f. wellenstein
a. g. de pinho;r.  saoudi
david  jasnow;bharat b. pant
marianne  breinig;s.  huldt
steven trent manson;l. h. toburen
a. s. kanofsky;t. e. toohig
a.  olafsson;aldo  godone
richard a. holt;t. dean gaily
j.  patel;r.  helbing
a. k. rajagopal;m. v. ramana
steven e. koonin;k. sandhya devi
m. a. ortíz;r. m. méndez-moreno
m. p. slusher;c.  higgs
m. g. tuszewski;w. t. armstrong
m.  barat;victor  sidis
ph.  deschepper;laszlo  palffy
herbert  walther;jason c. gallas
charles r. vane;steven h. overbury
winthrop w. smith;m. e. hamm
paul  indelicato;m. t. ramos
john  karkheck;esteban  martina
s. r. singh;girish s. agarwal
k. bonde nielsen;k.  dybdal
thomas j. morgan;m.  mayo
a. d. wilson-gordon;h.  friedmann
pierre  chevallier;d.  girard-vernhet
f. b. dunning;c.  higgs
o. j. orient;santosh k. srivastava
stephen h. southworth;david a. shirley
b. l. chrisman;walter m. gibson
k.  kamada;t.  ikehata
h. e. schiøtt;j. s. forster
f.  james;j.  movchet
kunioki  mima;shuji  sakabe
e.  kahan;sung jong lee
alfred k. mann;e.  navon
n.  stolterfoht;uwe  wille
annie  chetioui;paul  indelicato
dino  leporini;paolo  grigolini
philip l. pepmiller;m.  terasawa
k. j. schenk;bostjan  zeks
francis h. ree;william j. nellis
l.  krause;j.  supronowicz
juan f. lam;duncan g. steel
m. n. rao;r. v. ribas
j.  campos;f.  arqueros
thomas g. winter;wolfgang  fritsch
h.  grossman;t. c. wong
a. e. dangor;e.  kahan
r.  bena;a.  enache
hermann  haken;j.  goll
toshihiro  iwai;yoshio  kaneko
c. r. bingham;r. l. mlekodaj
edward a. mason;r. e. robson
g. s. lakhina;padma kant shukla
g.  nolte;r. du bois
o.  renner;ernest g. kessler
g. o. williams;t. e. toohig
dan  dill;j. l. dehmer
erling  veje;sven  mannervik
sheldon l. katz;maxi san miguel
james m. hall;tom j. gray
l. wilmer anderson;mark h. phillips
g. k. agarwal;k. n. pathak
j. d. litster;cyrus r. safinya
c. h. holder;hans a. schuessler
oswald  benka;r. j. maurer
j.  rouch;p.  joubert
p. t. rao;v. m. rao
eduardo a. castro;sergio a. maluendes
richard r. freeman;bernard r. zegarski
santosh k. srivastava;joseph m. ajello
p.  armbruster;y.  laichter
m. y. yu;karl h. spatschek
c. a. petitjean;m.  cargnelli
peter w. milonni;jay r. ackerhalt
jeffrey  bokor;william e. cooke
j. p. chabrat;c.  vaucamps
norio  kobayashi;yoshio  kaneko
theodor w. hänsch;l. a. bloomfield
günther  clausnitzer;h.  berg
antonio  quattropani;franco  bassani
haruo  honjo;yasuji e. sawada
robert e. wyatt;gabriel  hose
john s. blair;robert  anholt
annick  giusti-suzor;j. norman bardsley
t.  kawabe;k.  kamada
stephen h. southworth;u. e. becker
r. l. shoemaker;frederic a. hopf
j. a. domaradzki;r. l. graham
k.  knešaurek;s. danko bosanac
s.  saxena;k. c. mathur
carlos a. iglesias;joel l. lebowitz
carlos a. iglesias;c. f. hooper
charles  rosenblatt;l. j. yu
paolo  lazzeretti;enrico  rossi
r. d. rundel;j. h. newman
concita  sibilia;a.  luks̆
karmeshu;c. l. sharma
t.  kawabe;t.  ikehata
itamar  procaccia;peter  grassberger
r. aaron falk;d. s. belic
ulrich  müller;joachim  reinhardt
p. l. jones;w. f. müller
e.  fabre;m.  weinfeld
e.  yépez;r. m. méndez-moreno
gerald l. jones;john j. kozak
john b. west;j. l. dehmer
george  rosensteel;david j. rowe
günter  wunner;h.  ruder
dwight  duston;robert w. clark
robert w. hellwarth;s. k. saha
norberto  micali;giancarlo  baldini
c.  tavard;c. dal cappello
eugen  holzschuh;w.  kündig
g.  astner;sven  mannervik
a. n. ryabtsev;th. m. vankleef
k. s. srivastava;sunil p. singh
maria  allegrini;p.  bicchi
haim  sompolinsky;daniel  ben-avraham
s.  novak;r. g. frehlich
sidney  yip;berni j. alder
h.  scheingraber;kenzo  miyazaki
daniel  walgraef;pierre  borckmans
e.  fabre;c.  garban-labaune
marlan o. scully;gerald t. moore
leif  liljeby;steven h. overbury
r.  compagnoni;t.  chiaranza
m. a. yates;j. b. donahue
k.  aashamar;doris h. jakubassa-amundsen
m. a. yates;h.  tootoonchi
aldo  godone;e.  bava
s.  doglia;francesco  mallamace
n. m. ceglio;j. t. larsen
m.  cormier;hyatt m. gibbs
s. a. cruz;david k. brice
j.  supronowicz;l.  krause
yukap  hahn;kenneth j. lagattuta
richard r. freeman;jeffrey  bokor
t. j. gay;m. s. lubell
ronald c. davidson;george l. johnston
david k. brice;s. a. cruz
g. o. williams;j.  kubic
shin sheng  tarng;nancy d. piltch
j.  kubic;a. b. watson
c. s. ih;y.  gabai
andrzej j. sadlej;per m. siegbahn
m.  van thiel;francis h. ree
v. c. sutcliffe;john t. park
a.  bourgou;daniel a. beysens
b. a. rathore;j.  puric
daniel  maynau;j. p. daudey
tom j. gray;brant m. johnson
bernard  talin;v. p. kaftandjian
j.  witt;u.  hefter
richard  marrus;charles r. vane
john t. park;d. g. seely
john w. goodby;d.  lamey
f.  langouche;d.  roekaerts
m. g. haines;d. j. bond
heiner  müller-krumbhaar;e.  allroth
j.  c. keller;christian  delsart
f.  rahman;b.  hird
h.  appel;m. c. stemmet
a. s. kanofsky;walter m. gibson
m.  cargnelli;h. g. mahler
szymon  suckewer;boël  denne
takao  ohta;yoshitsugu  oono
thomas k. holley;chun c. lin
k. a. green;eok k. lee
marko v. jaric;karl h. bennemann
herbert m. fried;kyung sik kang
l. v. chernysheva;n. a. cherepkov
f. j. hartmann;t.  von egidy
d.  dhuicq;victor  sidis
robert c. allen;i. jong kim
j.  rouch;c.  vaucamps
h.  heintzmann;mario  novello
ronald e. olson;h. d. sato
m. c. stemmet;eugen  holzschuh
sunanda  guha;c.  sinha
sow hsin chen;josé  teixeira
william e. cooke;wolfgang  sandner
l.  moi;maria  allegrini
d.  abadie;a.  lesage
leon f. landovitz;w. m. schreiber
arthur c. mitchell;william j. nellis
w.  tai-meng;lars  engström
p. h. kobrin;s.  owaki
e. n. tsyganov;g. o. williams
theodor w. hänsch;ph.  dabkiewicz
michael r. kuzma;david w. allender
frank r. brown;gregory s. adkins
m. f. wehner;wilhelm g. wolfer
r.  regall;s. pape møller
hans  risken;d.  hammonds
myron h. miller;d.  abadie
philip  shorer;walter r. johnson
gordon h. dunn;melissa  reading
f. l. freire;e. f. da silveira
kenneth j. lagattuta;daniel j. mclaughlin
s.  huldt;ivan a. sellin
ravindra e. amritkar;padmakar v. panat
d. j. henderson;j. c. white
michael g. raymer;keith  burnett
kim  carneiro;karen schou pedersen
c. f. hart;marvin d. girardeau
semaan i. salem;a. anil kumar
joseph h. macek;p. r. simony
c. dal cappello;a.  lahmam-bennani
daniel  dewey;paul s. linsay
marianne  breinig;s. d. berry
david a. clark;r. w. hamm
geerd f. diercksen;andrzej j. sadlej
m. f. ross;forrest j. rogers
s.  huldt;steven h. overbury
c. dal cappello;h. f. wellenstein
r. du bois;g.  nolte
a.  yasaka;yasunori  yamazaki
david e. nitz;r. f. stebbings
l. r. pendrill;c. j. lorenzen
andris t. stelbovics;ian e. mccarthy
padma kant shukla;s. g. tagare
j. h. smart;t. s. stein
w. e. kauppila;j. h. smart
w.  hürlimann;j.  meissburger
d.  girard-vernhet;paul  indelicato
h. e. schiøtt;s. pape møller
thomas e. lockhart;edward  gelerinter
shaul  mukamel;danielle  grimbert
charles  rosenblatt;john t. ho
hiroshi  kumagai;tan  takahashi
heiner  müller-krumbhaar;james s. langer
g. b. mcmillian;t. h. jeys
r. h. pratt;steven trent manson
k. r. hoffman;j. h. smart
m. n. ediger;a. w. mccown
p.  siffert;e.  uggerhøj
marko vukobrat jarić;karl h. bennemann
m. l. claude;d.  hulin
amal k. das;n. c. sil
hajo  kuiper;claude  fabre
richard j. drachman;a. k. bhatia
l.  wolniewicz;m.  glass-maujean
franz  howorka;herbert  störi
peter w. milonni;a. h. paxton
james h. mcguire;p. r. simony
mark  schell;simon j. fraser
g. o. williams;a. s. vodopianov
g. michael bancroft;john s. tse
dragomir m. davidović;n. a. cherepkov
d.  ridder;d. h. schneider
c.  bonnelle;m. h. tuilier
j.  witt;p. l. jones
e. otto steinborn;harit p. trivedi
h.  appel;peter f. meier
allen r. slaughter;m. salim banna
raman nath srivastava;s. n. shukla
shulamith g. eckstein;jorge  berger
norio  kobayashi;hiroyuki  tawara
g.  trollmann;e.  spindler
dezsö  horváth;m. d. hasinoff
y.  claude;hyatt m. gibbs
g. d. alton;g. a. glass
james h. mcguire;joseph h. macek
r. t. tsugawa;j. h. richardson
l.  oolman;d.  wickelgren
p. j. martin;v. c. sutcliffe
j. a. tanis;j. e. willis
y. f. hsieh;ch. k. kwan
m.  eminyan;c. g. back
g.  vassilev;m.  eminyan
e. h. da jornada;d.  dillenburg
p.  pellegrin;p.  lebrun
reinhard  schinke;klaas  bergmann
anne  l'huillier;g.  mainfray
frederic a. hopf;stig  stenholm
steven trent manson;r. h. pratt
bostjan  zeks;h.  arend
raymond  kind;j.  slak
helmut r. brand;harald  pleiner
sung jong lee;e.  kahan
r. h. pratt;s. c. roy
c. j. lorenzen;kay  niemax
j.  remillieux;a. g. de pinho
j. l. vomvoridis;phillip  sprangle
azriel z. genack;axel  schenzle
m. a. ortíz;e.  yépez
eok k. lee;john j. kozak
francis h. ree;m.  van thiel
c. j. david lin;philip l. pepmiller
k.  okuno;yoshio  kaneko
yu kwon kim;byung ha cho
peter  wittwer;h. r. koch
bernardo a. huberman;tad  hogg
itsuo  katayama;b.  styczen
gordon h. dunn;r. aaron falk
k. a. green;k. d. luks
s. b. elston;g. a. glass
sheldon  datz;s. d. berry
robert c. allen;t. e. toohig
kwong t. chung;reinhard  bruch
gregory p. king;harry l. swinney
k.  unnikrishnan;m. a. prasad
a. s. kanofsky;j.  kubic
c. m. stevens;david  spence
donald harvey stork;a. s. vodopianov
david e. miller;frithjof  karsch
manuel  de llano;s. m. peltier
laurance d. jacobs;ernest g. kessler
r. r. parker;w. a. fisher
harold k. haugen;h.  damsgaard
f. p. mattar;samuel l. mccall
maciej  kolwas;h. g. weber
alain  catherinot;b.  dubreuil
e.  redd;d. g. seely
william a. chupka;c. m. stevens
benjamin m. ocko;j. d. litster
g. a. berg;j.  meissburger
william c. martin;craig j. sansonetti
giovanni  ciccotti;alexander  tenenbaum
joseph h. eberly;k.  rza̧z̧ewski
p. a. agostini;françoise  fabre
sunil p. singh;amita  chaubey
k. n. huang;yu kwon kim
m. w. wilson;charles k. rhodes
r.  regall;h. e. schiøtt
henry p. freund;r. s. schneider
justin m. sanders;k.  parthasaradhi
gervais  chapuis;k. j. schenk
s.  rosendorff;a.  birman
t.  mochizuki;shuji  sakabe
a. a. offenberger;robert  fedosejevs
j.  slak;h.  arend
eliane  luc-koenig;serge  feneuille
m. d. levenson;rashmi c. desai
l.  méndez;a.  riera
e.  uggerhøj;r.  regall
norio  kobayashi;j.  sohma
d.  girard;laurance d. jacobs
j.  meissburger;itsuo  katayama
noel a. clark;william j. o'sullivan
s. j. wilk;t. a. osborn
f. p. mattar;e. a. watson
j.  movchet;steven  hancock
n. v. de castro faria;f. l. freire
h. g. olson;ramakrishna  gowda
r. h. pratt;b. r. tambe
a. g. sgro;w. t. armstrong
s.  waldenstrøm;kjell j. mork
robert j. birgeneau;john w. goodby
c. a. quarles;mars  semaan
david f. measday;h. w. roser
m. m. gombert;yasukage  oda
w. a. ghoul;david l. andrews
galen k. straub;james d. johnson
yatendra pal varshni;c. s. lam
s. a. martin;j. m. römer
robert l. brooks;eric h. pinnington
takao  ohta;bharat b. pant
charles k. rhodes;h.  pummer
dong sup soh;yu kwon kim
chiyoe  yamanaka;t.  mochizuki
gérard  nollez;jean paul  zimmermann
yoram  tal;m. g. levy
magnus  rittby;nils  elander
robert m. stehman;s. b. woo
masato  nishida;koichi  izumo
w. m. schreiber;alfred m. levine
g. f. drake;a.  van wijngaarden
l.  schellenberg;a.  rüetschi
hugh e. dewitt;m. f. ross
a. s. vodopianov;i. jong kim
rita  giordano;franco  wanderlingh
f.  amiranoff;j.  virmont
peter a. schulz;u.  hefter
jorge e. hirsch;douglas j. scalapino
svend erik nielsen;john s. dahler
a. r. plastino;and n. proto
s. k. sur;a. s. ghosh
m.  rogge;w.  oelert
j. d. molitoris;robert  anholt
t. e. toohig;a. b. watson
bernard r. zegarski;terry a. miller
d. p. holland;john b. west
p. l. jones;klaas  bergmann
dino  leporini;matteo  giordano
p.  armbruster;m.  schädel
seishi  takagi;masahiro  kimura
r. j. trainor;francis h. ree
aldo  godone;carl o. weiss
yoshitsugu  oono;karl f. freed
w.  oelert;j. l. tain
v. p. kaftandjian;lewis s. klein
a.  ng;a. a. offenberger
amnon  fruchtman;lazar  friedland
g.  zannoli;a. r. plastino
m. t. ramos;paul  indelicato
joseph b. mann;james m. peek
g. o. williams;b. l. chrisman
walter r. johnson;k. f. huang
walter m. gibson;e. n. tsyganov
william m. fairbank;h.  hemmati
sebastian  doniach;keith o. hodgson
d.  girard-vernhet;jean pierre briand
w.  kündig;h.  appel
russell a. bonham;manfred  fink
a. refik kortan;l. j. yu
toshihiro  iwai;a.  matsumoto
j. a. kash;erwin l. hahn
ali e. khalil;frank t. avignone
h.  arend;robert  blinc
awadh n. tripathi;m. k. srivastava
howard  grotch;emil  kazes
james d. cresser;marlan o. scully
lorenz s. cederbaum;jochen  schirmer
r. h. pratt;i. b. goldberg
elliot p. kanter;d. h. schneider
g.  petersen;j. f. bak
j.  witt;a.  mattheus
j. a. barker;rashmi c. desai
h.  le rouzo;g.  raşeev
lee a. collins;a. l. merts
carlos  falcon;m.  daskhan
l. e. porter;d. i. thwaites
david f. measday;dezsö  horváth
p.  polak-dingels;j  c. gauthier
a.  bagheri;b. c. robertson
mineo  kimura;ronald e. olson
m. f. ross;william j. nellis
gilles  sigaud;l. g. benguigui
m. a. yates;david a. clark
r. f. stebbings;t. h. jeys
m.  cormier;y.  claude
edgardo  gerck;augusto b. d'oliveira
david a. clark;p. m. gram
valerio  dallacasa;g. l. braglia
rainer  blatt;günther  werth
takuji  nomura;nobuhiro  kuwahara
d.  hammonds;james d. cresser
reuben  shuker;y.  gabai
t. a. osborn;s. j. wilk
jan  peřina;a.  luks̆
reuben  shuker;n. s. kopeika
david l. andrews;w. a. ghoul
h. q. porter;s.  watkin
grzegorz  lapicki;p. m. kocur
donald harvey stork;robert c. allen
p. k. carroll;g.  o'sullivan
f. c. wen;timothy  mclaughlin
edward j. shipsey;james m. peek
m. y. yu;ram k. varma
walter j. wild;c. lee giles
ruth  möhlenkamp;helmut  laurent
fabrizio  barocchi;martin  neumann
j.  kubic;g. o. williams
